ANO_OCORRENCIA;MES_OCORRENCIA;UF;MUNICIPIO;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;TIPO_OCORRENCIA;MAIS_1000_MIL_HAB;TOTAL
2024;12;MG;BELO HORIZONTE                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;S;1
2024;12;MG;BELO HORIZONTE                     ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;MG;CATAGUASES                         ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Campanha do Desarmamento                                                  ;N;1
2024;12;MG;DIVINÓPOLIS                        ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;28                                                ;Campanha do Desarmamento                                                  ;S;1
2024;12;MG;DIVINÓPOLIS                        ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Campanha do Desarmamento                                                  ;S;1
2024;12;MG;DIVINÓPOLIS                        ;Revolver                                          ;SMITH & WESSON                                                        ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;MG;FELIXLÂNDIA                        ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Recuperação de Arma de Fogo                                               ;N;1
2024;12;MG;JUIZ DE FORA                       ;Pistola                                           ;BERETTA (PIETRO BERETTA S.P.A.)                                       ;9 mm                                              ;Campanha do Desarmamento                                                  ;S;1
2024;12;MG;JUIZ DE FORA                       ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;MG;POÇOS DE CALDAS                    ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Recuperação de Arma de Fogo                                               ;S;1
2024;12;MG;SANTO ANTÔNIO DO MONTE             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;12;MG;SETE LAGOAS                        ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Recuperação de Arma de Fogo                                               ;S;1
2024;12;MG;SÃO JOÃO DEL REI                   ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Recuperação de Arma de Fogo                                               ;N;1
2024;12;MG;TABULEIRO                          ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2024;12;MG;TABULEIRO                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2024;12;MG;TEIXEIRAS                          ;Revolver                                          ;SMITH & WESSON                                                        ;.32                                               ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;12;MG;VARGINHA                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Recuperação de Arma de Fogo                                               ;S;1
2024;12;MS;CAMPO GRANDE                       ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apostilada no Exercito                                                    ;S;1
2024;12;MS;CAMPO GRANDE                       ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;MT;CUIABÁ                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Campanha do Desarmamento                                                  ;S;1
2024;12;MT;LAMBARI D´OESTE                    ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;MT;MARCELÂNDIA                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Roubo de Arma de Fogo                                                     ;N;1
2024;12;MT;PEIXOTO DE AZEVEDO                 ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;12;MT;SORRISO                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;12;MT;VÁRZEA GRANDE                      ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;PA;BRASIL NOVO                        ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;12;PA;CANAÃ DOS CARAJÁS                  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Roubo de Arma de Fogo                                                     ;N;1
2024;12;PA;ELDORADO DOS CARAJÁS               ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;12;PA;PRAINHA                            ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;28                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;12;PA;SANTA ISABEL DO PARÁ               ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;20                                                ;Furto de Arma de Fogo                                                     ;N;1
2024;12;PA;VITÓRIA DO XINGU                   ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;12;PB;JOÃO PESSOA                        ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Furto de Arma de Fogo                                                     ;S;1
2024;12;PE;ARCOVERDE                          ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;.380                                              ;Apostilada no Exercito                                                    ;N;1
2024;12;PE;BREJO DA MADRE DE DEUS             ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2024;12;PE;CARUARU                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.22 LR                                            ;Apostilada no Exercito                                                    ;S;1
2024;12;PE;ESCADA                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Roubo de Arma de Fogo                                                     ;N;1
2024;12;PE;PARNAMIRIM                         ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;36                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;PE;PAULISTA                           ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Furto de Arma de Fogo                                                     ;S;1
2024;12;PE;RECIFE                             ;Pistola                                           ;BERSA                                                                 ;.380                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;12;PE;RECIFE                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Furto de Arma de Fogo                                                     ;S;1
2024;12;PI;TERESINA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;S;2
2024;12;PI;TERESINA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;PR;ARAPONGAS                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;PR;DOIS VIZINHOS                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;PR;FOZ DO IGUAÇU                      ;Pistola                                           ;GLOCK GMBH (ÁUSTRIA)                                                  ;9x19mm                                            ;Apostilada no Exercito                                                    ;S;1
2024;12;PR;FOZ DO IGUAÇU                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apostilada no Exercito                                                    ;S;1
2024;12;PR;FOZ DO IGUAÇU                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Campanha do Desarmamento                                                  ;S;1
2024;12;PR;FRANCISCO BELTRÃO                  ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;36                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;12;PR;LONDRINA                           ;Pistola                                           ;BERETTA (PIETRO BERETTA S.P.A.)                                       ;6,35mm                                            ;Apostilada no Exercito                                                    ;S;1
2024;12;PR;MEDIANEIRA                         ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2024;12;PR;SANTO ANTÔNIO DO SUDOESTE          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;12;PR;SARANDI                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Recuperação de Arma de Fogo                                               ;N;1
2024;12;PR;UMUARAMA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RJ;ITABORAÍ                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;S;1
2024;12;RJ;ITABORAÍ                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Furto de Arma de Fogo                                                     ;S;1
2024;12;RJ;MACAÉ                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Campanha do Desarmamento                                                  ;S;1
2024;12;RJ;MACAÉ                              ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Campanha do Desarmamento                                                  ;S;1
2024;12;RJ;NITERÓI                            ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;RJ;RIO DE JANEIRO                     ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.22 LR                                            ;Campanha do Desarmamento                                                  ;S;1
2024;12;RJ;RIO DE JANEIRO                     ;Revolver                                          ;SMITH & WESSON                                                        ;.32                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;RJ;RIO DE JANEIRO                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;RJ;SÃO JOÃO DE MERITI                 ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Campanha do Desarmamento                                                  ;S;1
2024;12;RN;CAICÓ                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RN;EXTREMOZ                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RN;EXTREMOZ                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RN;NATAL                              ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;2
2024;12;RN;SÃO GONÇALO DO AMARANTE            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RO;PORTO VELHO                        ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;12;RO;ROLIM DE MOURA                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;36                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RO;ROLIM DE MOURA                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;36                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;12;RO;SÃO FELIPE D´OESTE                 ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RO;VILHENA                            ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;S;2
2024;12;RR;BOA VISTA                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apostilada no Exercito                                                    ;S;1
2024;12;RR;MUCAJAÍ                            ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;16                                                ;Campanha do Desarmamento                                                  ;N;1
2024;12;RS;ALVORADA                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;ARATIBA                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;ARROIO DO MEIO                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.22 MAGNUM                                        ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;ARROIO DO MEIO                     ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22                                               ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;ARROIO DO TIGRE                    ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;BAGÉ                               ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;BARROS CASSAL                      ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RS;BARÃO DO TRIUNFO                   ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;28                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;BENTO GONÇALVES                    ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Apostilada no Exercito                                                    ;S;1
2024;12;RS;BENTO GONÇALVES                    ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Furto de Arma de Fogo                                                     ;S;1
2024;12;RS;BENTO GONÇALVES                    ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;12;RS;BENTO GONÇALVES                    ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;12;RS;BOM RETIRO DO SUL                  ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;12;RS;BOM RETIRO DO SUL                  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;12;RS;CACHOEIRINHA                       ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;16                                                ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CAMBARÁ DO SUL                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;CAMPO BOM                          ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RS;CAMPOS BORGES                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9x19mm                                            ;Extravio/Perda de Arma de Fogo                                            ;N;1
2024;12;RS;CANDELÁRIA                         ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RS;CANELA                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;7,65mm                                            ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;CANOAS                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CANOAS                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CANOAS                             ;Revolver                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.38                                               ;Furto de Arma de Fogo                                                     ;S;1
2024;12;RS;CANOAS                             ;Revolver                                          ;SMITH & WESSON                                                        ;.32                                               ;Apostilada no Exercito                                                    ;S;1
2024;12;RS;CANOAS                             ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;S;1
2024;12;RS;CAPÃO DA CANOA                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;2
2024;12;RS;CAPÃO DA CANOA                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Arrecadação                                                               ;N;1
2024;12;RS;CARAZINHO                          ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Recuperação de Arma de Fogo                                               ;N;1
2024;12;RS;CARAZINHO                          ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;20                                                ;Roubo de Arma de Fogo                                                     ;N;1
2024;12;RS;CARAZINHO                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RS;CARAZINHO                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Roubo de Arma de Fogo                                                     ;N;1
2024;12;RS;CARAZINHO                          ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Roubo de Arma de Fogo                                                     ;N;1
2024;12;RS;CAXIAS DO SUL                      ;Carabina                                          ;ROSSI (AMADEO ROSSI S.A.)                                             ;.22 LR                                            ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.32                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Espingarda                                        ;NÃO IDENTIFICADA                                                      ;.32                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Espingarda                                        ;ROSSI (AMADEO ROSSI S.A.)                                             ;20                                                ;Extravio/Perda de Arma de Fogo                                            ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;Apostilada no Exercito                                                    ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Campanha do Desarmamento                                                  ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;Furto de Arma de Fogo                                                     ;S;1
2024;12;RS;CAXIAS DO SUL                      ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;S;2
2024;12;RS;CAXIAS DO SUL                      ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;CAÇAPAVA DO SUL                    ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;CAÇAPAVA DO SUL                    ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;CONDOR                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Recuperação de Arma de Fogo                                               ;N;1
2024;12;RS;CONDOR                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Roubo de Arma de Fogo                                                     ;N;1
2024;12;RS;CORONEL BICACO                     ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RS;CRUZ ALTA                          ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;12                                                ;Apostilada no Exercito                                                    ;N;1
2024;12;RS;CRUZ ALTA                          ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.32                                               ;Campanha do Desarmamento                                                  ;N;1
2024;12;RS;CÂNDIDO GODÓI                      ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;DOIS IRMÃOS                        ;Espingarda                                        ;TAURUS ARMAS S.A.                                                     ;12                                                ;Recuperação de Arma de Fogo                                               ;N;1
2024;12;RS;ENCRUZILHADA DO SUL                ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;16                                                ;Apostilada no Exercito                                                    ;N;1
2024;12;RS;ENCRUZILHADA DO SUL                ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;20                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;ENTRE-IJUÍS                        ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;20                                                ;Apostilada no Exercito                                                    ;N;1
2024;12;RS;ERECHIM                            ;Espingarda                                        ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.32                                               ;Apreensão de Arma de Fogo                                                 ;S;1
2024;12;RS;ERECHIM                            ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;Apostilada no Exercito                                                    ;S;1
2024;12;RS;ERECHIM                            ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Recuperação de Arma de Fogo                                               ;S;1
2024;12;RS;ERECHIM                            ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Apostilada no Exercito                                                    ;S;1
2024;12;RS;ERECHIM                            ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.22 LR                                            ;Recuperação de Arma de Fogo                                               ;S;1
2024;12;RS;ESTRELA                            ;Rifle                                             ;ROSSI (AMADEO ROSSI S.A.)                                             ;.22 LR                                            ;Arrecadação                                                               ;N;1
2024;12;RS;ESTÂNCIA VELHA                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;FARROUPILHA                        ;Espingarda                                        ;I.G. (ISIDRIO GATZANAGA, EIBAR)                                       ;36                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;FAXINALZINHO                       ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;GRAMADO                            ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RS;GRAVATAÍ                           ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;Apostilada no Exercito                                                    ;S;1
2024;12;RS;GUAÍBA                             ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;12                                                ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;GUAÍBA                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;GUAÍBA                             ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;IJUÍ                               ;Espingarda                                        ;BOITO (E.R. AMANTINO & CIA)                                           ;Outros Calibres                                   ;Apreensão de Arma de Fogo                                                 ;N;2
2024;12;RS;IJUÍ                               ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;Campanha do Desarmamento                                                  ;N;1
2024;12;RS;IJUÍ                               ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;INDEPENDÊNCIA                      ;Revolver                                          ;SMITH & WESSON                                                        ;.32                                               ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;ITACURUBI                          ;Rifle                                             ;CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ;.17                                               ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;JAGUARI                            ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Apreensão de Arma de Fogo                                                 ;N;1
2024;12;RS;LAGOA VERMELHA                     ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;Furto de Arma de Fogo                                                     ;N;1
2024;12;RS;LAGOA VERMELHA                     ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.357 Mag                                          ;Extravio/Perda de Arma de Fogo                                            ;N;1
