"ANO_OCORRENCIA","MES_OCORRENCIA","UF","MUNICIPIO","ESPECIE_ARMA","MARCA_ARMA","CALIBRE_ARMA","TIPO_OCORRENCIA","MAIS_1000_MIL_HAB","TOTAL"
"2020","02","MG","SETE LAGOAS","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apreensão de Arma de Fogo","S",1
"2020","02","MG","SETE LAGOAS","Pistola","TAURUS ARMAS S.A.",".380 ACP","Recuperação de Arma de Fogo","S",1
"2020","02","MG","SETE LAGOAS","Revolver","TAURUS ARMAS S.A.",".38 SPL","Furto de Arma de Fogo","S",1
"2020","02","MG","TRÊS CORAÇÕES","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","N",1
"2020","02","MG","TRÊS MARIAS","Revolver","SMITH & WESSON",".38","Roubo de Arma de Fogo","N",1
"2020","02","MG","UBÁ","Carabina","ITAJUBÁ (FÁBRICA DE ITAJUBÁ)",".22 LR","Roubo de Arma de Fogo","S",1
"2020","02","MG","UBÁ","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Roubo de Arma de Fogo","S",1
"2020","02","MG","UBERABA","Carabina","TAURUS ARMAS S.A.",".22 LR","Apostilada no Exercito","S",1
"2020","02","MG","UBERABA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Campanha do Desarmamento","S",1
"2020","02","MG","UBERABA","Espingarda","SARASQUETA (VICTOR SARASQUETA)","20","Recuperação de Arma de Fogo","S",1
"2020","02","MG","UBERABA","Pistola","TAURUS ARMAS S.A.",".380","Arrecadação","S",1
"2020","02","MG","UBERABA","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2020","02","MG","UBERABA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apreensão de Arma de Fogo","S",1
"2020","02","MG","UBERABA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Recuperação de Arma de Fogo","S",1
"2020","02","MG","UBERABA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2020","02","MG","UBERLÂNDIA","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Remetida ao Exército para destruição","S",2
"2020","02","MG","UBERLÂNDIA","Pistola","CZ (CESKOSLOVENSKA ZBROJOVKA)",".380","Apostilada no Exercito","S",1
"2020","02","MG","UBERLÂNDIA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Furto de Arma de Fogo","S",2
"2020","02","MG","UBERLÂNDIA","Pistola","IMBEL",".380","Apostilada no Exercito","S",1
"2020","02","MG","UBERLÂNDIA","Rifle","WINCHESTER",".44 Magnum","Apostilada no Exercito","S",2
"2020","02","MG","VESPASIANO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",1
"2020","02","MS","CAARAPÓ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","MS","CAMPO GRANDE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Extravio/Perda de Arma de Fogo","S",1
"2020","02","MS","CAMPO GRANDE","Pistola","BERSA",".380","Extravio/Perda de Arma de Fogo","S",1
"2020","02","MS","CAMPO GRANDE","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2020","02","MS","CAMPO GRANDE","Revolver","SMITH & WESSON",".38","Apostilada no Exercito","S",1
"2020","02","MS","CAMPO GRANDE","Revolver","TAURUS ARMAS S.A.",".357 Mag","Apostilada no Exercito","S",1
"2020","02","MS","CAMPO GRANDE","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2020","02","MS","CHAPADÃO DO SUL","Espingarda","ARIZAGA (EUSEBIO ARIZAGA)","12","Apostilada no Exercito","N",1
"2020","02","MS","CHAPADÃO DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","MS","CHAPADÃO DO SUL","Rifle","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","MS","CORUMBÁ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2020","02","MS","DOURADOS","Espingarda","MAVERICK (BY MOSSBERG)","12","Apostilada no Exercito","S",1
"2020","02","MS","JARDIM","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","MS","NOVA ANDRADINA","Carabina","WINCHESTER",".44 Magnum","Apostilada no Exercito","N",1
"2020","02","MS","NOVA ANDRADINA","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","N",1
"2020","02","MS","SIDROLÂNDIA","Carabina","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2020","02","MS","SONORA","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","MS","SONORA","Revolver","SMITH & WESSON",".32","Apostilada no Exercito","N",1
"2020","02","MS","SONORA","Rifle","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Apostilada no Exercito","N",1
"2020","02","MS","TRÊS LAGOAS","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2020","02","MT","ALTA FLORESTA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2020","02","MT","BARÃO DE MELGAÇO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2020","02","MT","BARRA DO GARÇAS","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Extravio/Perda de Arma de Fogo","N",1
"2020","02","MT","CÁCERES","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","MT","CÁCERES","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","MT","CAMPO NOVO DO PARECIS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2020","02","MT","CAMPO NOVO DO PARECIS","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2020","02","MT","CUIABÁ","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2020","02","MT","CUIABÁ","Carabina","WINCHESTER",".44 Magnum","Apostilada no Exercito","S",1
"2020","02","MT","CUIABÁ","Espingarda","BROWNING ARMS COMPANY","12","Campanha do Desarmamento","S",1
"2020","02","MT","CUIABÁ","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2020","02","MT","CUIABÁ","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","MT","CUIABÁ","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2020","02","MT","CUIABÁ","Revolver","SMITH & WESSON",".38","Campanha do Desarmamento","S",1
"2020","02","MT","CUIABÁ","Revolver","TAURUS ARMAS S.A.",".22 LR","Campanha do Desarmamento","S",1
"2020","02","MT","CUIABÁ","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"2020","02","MT","DIAMANTINO","Espingarda","BELGA",".32","Roubo de Arma de Fogo","N",1
"2020","02","MT","DIAMANTINO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Roubo de Arma de Fogo","N",1
"2020","02","MT","GUARANTÃ DO NORTE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Recuperação de Arma de Fogo","N",1
"2020","02","MT","LUCAS DO RIO VERDE","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Roubo de Arma de Fogo","N",1
"2020","02","MT","MIRASSOL D´OESTE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","MT","POCONÉ","Espingarda","BOITO (E.R. AMANTINO & CIA)",".32","Campanha do Desarmamento","N",1
"2020","02","MT","POCONÉ","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2020","02","MT","RONDONÓPOLIS","Carabina","BERETTA (PIETRO BERETTA S.P.A.)",".32-20 Win","Furto de Arma de Fogo","S",1
"2020","02","MT","RONDONÓPOLIS","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2020","02","MT","VÁRZEA GRANDE","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",2
"2020","02","MT","VÁRZEA GRANDE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2020","02","MT","VÁRZEA GRANDE","Revolver","TAURUS ARMAS S.A.",".22 LR","Campanha do Desarmamento","S",1
"2020","02","MT","VÁRZEA GRANDE","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","S",1
"2020","02","PA","ANANINDEUA","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2020","02","PA","ANANINDEUA","Pistola","TAURUS ARMAS S.A.",".380","Remetida ao Exército para destruição","S",1
"2020","02","PA","ANANINDEUA","Pistola","TAURUS ARMAS S.A.",".380","Roubo de Arma de Fogo","S",1
"2020","02","PA","ANANINDEUA","Revolver","TAURUS ARMAS S.A.",".32","Remetida ao Exército para destruição","S",1
"2020","02","PA","BELÉM","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",3
"2020","02","PA","BELÉM","Pistola","TAURUS ARMAS S.A.",".380","Remetida ao Exército para destruição","S",1
"2020","02","PA","BELÉM","Pistola","TAURUS ARMAS S.A.",".380","Roubo de Arma de Fogo","S",1
"2020","02","PA","BELÉM","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",2
"2020","02","PA","BELÉM","Revolver","TAURUS ARMAS S.A.",".38","Remetida ao Exército para destruição","S",1
"2020","02","PA","BELTERRA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","28","Extravio/Perda de Arma de Fogo","N",1
"2020","02","PA","BELTERRA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2020","02","PA","CONCEIÇÃO DO ARAGUAIA","Pistola","TAURUS ARMAS S.A.",".40 S&W","Extravio/Perda de Arma de Fogo","N",2
"2020","02","PA","NOVO PROGRESSO","Espingarda","BOITO (E.R. AMANTINO & CIA)","16","Extravio/Perda de Arma de Fogo","N",1
"2020","02","PA","REDENÇÃO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","N",1
"2020","02","PA","RURÓPOLIS","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Extravio/Perda de Arma de Fogo","N",1
"2020","02","PA","SANTARÉM","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2020","02","PA","SANTARÉM","Rifle","REMINGTON (REMINGTON ARMS COMPANY)",".22 LR","Furto de Arma de Fogo","S",1
"2020","02","PB","AREIA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2020","02","PB","CABEDELO","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","N",1
"2020","02","PB","CAMPINA GRANDE","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",1
"2020","02","PB","JOÃO PESSOA","Pistola","BERSA",".380","Recuperação de Arma de Fogo","S",1
"2020","02","PB","JOÃO PESSOA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","S",1
"2020","02","PB","JOÃO PESSOA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2020","02","PB","JOÃO PESSOA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",2
"2020","02","PB","JOÃO PESSOA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apreensão de Arma de Fogo","S",1
"2020","02","PB","JOÃO PESSOA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Roubo de Arma de Fogo","S",1
"2020","02","PB","JOÃO PESSOA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2020","02","PB","SANTA RITA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","PE","BOM CONSELHO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","N",1
"2020","02","PE","CAMARAGIBE","Pistola","TAURUS ARMAS S.A.",".380","Remetida ao Exército para destruição","S",1
"2020","02","PE","CARUARU","Pistola","TAURUS ARMAS S.A.","7,65mm","Apostilada no Exercito","S",1
"2020","02","PE","CARUARU","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2020","02","PE","CARUARU","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2020","02","PE","CUPIRA","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Recuperação de Arma de Fogo","N",1
"2020","02","PE","GOIANA","Pistola","TAURUS ARMAS S.A.",".380 ACP","Roubo de Arma de Fogo","N",1
"2020","02","PE","MACAPARANA","Pistola","TAURUS ARMAS S.A.","9 mm","Furto de Arma de Fogo","N",1
"2020","02","PE","MORENO","Pistola","TAURUS ARMAS S.A.","9 mm","Apostilada no Exercito","N",1
"2020","02","PE","OLINDA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Remetida ao Exército para destruição","S",1
"2020","02","PE","PANELAS","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Recuperação de Arma de Fogo","N",2
"2020","02","PE","PAULISTA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Remetida ao Exército para destruição","S",1
"2020","02","PE","RECIFE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Apostilada no Exercito","S",1
"2020","02","PE","RECIFE","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","S",1
"2020","02","PE","RECIFE","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"2020","02","PE","RECIFE","Pistola","TAURUS ARMAS S.A.",".40 S&W","Apostilada no Exercito","S",1
"2020","02","PE","SALGUEIRO","Revolver","TAURUS ARMAS S.A.",".38","Remetida ao Exército para destruição","N",1
"2020","02","PE","VITÓRIA DE SANTO ANTÃO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Campanha do Desarmamento","S",1
"2020","02","PI","BOM JESUS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2020","02","PI","CAMPO MAIOR","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","N",1
"2020","02","PI","PAULISTANA","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","N",1
"2020","02","PI","PIRIPIRI","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Furto de Arma de Fogo","N",1
"2020","02","PI","TERESINA","Escopeta","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Roubo de Arma de Fogo","S",1
"2020","02","PI","TERESINA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Extravio/Perda de Arma de Fogo","S",1
"2020","02","PI","TERESINA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Furto de Arma de Fogo","S",2
"2020","02","PI","TERESINA","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",2
"2020","02","PI","TERESINA","Pistola","TAURUS ARMAS S.A.",".380","Roubo de Arma de Fogo","S",1
"2020","02","PI","TERESINA","Pistola","TAURUS ARMAS S.A.","9 mm","Apreensão de Arma de Fogo","S",1
"2020","02","PI","TERESINA","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",4
"2020","02","PI","TERESINA","Rifle","ROSSI (AMADEO ROSSI S.A.)",".38","Roubo de Arma de Fogo","S",1
"2020","02","PR","AMPÉRE","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2020","02","PR","APUCARANA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Apostilada no Exercito","S",1
"2020","02","PR","APUCARANA","Pistola","TAURUS ARMAS S.A.","6,35mm","Campanha do Desarmamento","S",1
"2020","02","PR","ARAUCÁRIA","Carabina","ROSSI (AMADEO ROSSI S.A.)",".44 Magnum","Apostilada no Exercito","S",1
"2020","02","PR","CAMPO LARGO","Pistola","IMBEL",".380","Apostilada no Exercito","S",2
"2020","02","PR","CARAMBEÍ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Extravio/Perda de Arma de Fogo","N",1
"2020","02","PR","CASCAVEL","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2020","02","PR","CASCAVEL","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","PR","CASCAVEL","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2020","02","PR","CASTRO","Pistola","TAURUS ARMAS S.A.","9 mm","Recuperação de Arma de Fogo","N",1
"2020","02","PR","CHOPINZINHO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2020","02","PR","CURITIBA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","36/.22LR (duplo cano)","Apostilada no Exercito","S",1
"2020","02","PR","CURITIBA","Pistola","BERETTA (PIETRO BERETTA S.P.A.)","6,35mm","Apostilada no Exercito","S",1
"2020","02","PR","CURITIBA","Pistola","IMBEL",".45","Apostilada no Exercito","S",3
"2020","02","PR","CURITIBA","Pistola","TAURUS ARMAS S.A.","7,65mm","Apostilada no Exercito","S",1
"2020","02","PR","CURITIBA","Revolver","SMITH & WESSON",".38","Apostilada no Exercito","S",1
"2020","02","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","S",1
"2020","02","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2020","02","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".38","Remetida ao Exército para destruição","S",1
"2020","02","PR","CURITIBA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","S",1
"2020","02","PR","FAROL","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2020","02","PR","FAROL","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","N",1
"2020","02","PR","FOZ DO IGUAÇU","Espingarda","SARASQUETA (VICTOR SARASQUETA)","12","Campanha do Desarmamento","S",1
"2020","02","PR","FOZ DO IGUAÇU","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",1
"2020","02","PR","FRANCISCO BELTRÃO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2020","02","PR","IBIPORÃ","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2020","02","PR","IRATI","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Roubo de Arma de Fogo","N",2
"2020","02","PR","LONDRINA","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","S",1
"2020","02","PR","LONDRINA","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Campanha do Desarmamento","S",2
"2020","02","PR","LONDRINA","Espingarda","BROWNING ARMS COMPANY","20","Apostilada no Exercito","S",1
"2020","02","PR","LONDRINA","Pistola","BERSA",".380","Campanha do Desarmamento","S",1
"2020","02","PR","LONDRINA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apostilada no Exercito","S",1
"2020","02","PR","LONDRINA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"2020","02","PR","LONDRINA","Pistola","TAURUS ARMAS S.A.",".380","Campanha do Desarmamento","S",1
"2020","02","PR","LONDRINA","Pistola","TAURUS ARMAS S.A.",".45","Apostilada no Exercito","S",1
"2020","02","PR","LONDRINA","Pistola","TAURUS ARMAS S.A.","7,65mm","Recuperação de Arma de Fogo","S",1
"2020","02","PR","LONDRINA","Rifle","BSA (BIRMINGHAN SMALL ARMS)",".22 LR","Apostilada no Exercito","S",1
"2020","02","PR","MAMBORÊ","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2020","02","PR","MANGUEIRINHA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2020","02","PR","MARECHAL CÂNDIDO RONDON","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2020","02","PR","MARIÓPOLIS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2020","02","PR","MARIPÁ","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","PR","PAIÇANDU","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2020","02","PR","PARANAGUÁ","Revolver","TAURUS ARMAS S.A.",".38","Roubo de Arma de Fogo","S",1
"2020","02","PR","PATO BRANCO","Carabina","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Recuperação de Arma de Fogo","N",2
"2020","02","PR","PATO BRANCO","Revolver","TAURUS ARMAS S.A.",".32","Apreensão de Arma de Fogo","N",1
"2020","02","PR","PIRAÍ DO SUL","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Apostilada no Exercito","N",1
"2020","02","PR","QUEDAS DO IGUAÇU","Pistola","ROSSI (AMADEO ROSSI S.A.)",".320","Extravio/Perda de Arma de Fogo","N",1
"2020","02","PR","ROLÂNDIA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","N",1
"2020","02","PR","SANTA MARIA DO OESTE","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","N",1
"2020","02","PR","SANTO ANTÔNIO DA PLATINA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2020","02","PR","SÃO JOSÉ DOS PINHAIS","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Sub Judice","S",1
"2020","02","PR","SÃO JOSÉ DOS PINHAIS","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","S",1
"2020","02","PR","SÃO JOSÉ DOS PINHAIS","Pistola","TAURUS ARMAS S.A.",".380","Sub Judice","S",1
"2020","02","PR","SÃO JOSÉ DOS PINHAIS","Revolver","COLT",".38","Furto de Arma de Fogo","S",1
"2020","02","PR","SÃO JOSÉ DOS PINHAIS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2020","02","PR","TELÊMACO BORBA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2020","02","PR","TOLEDO","Revolver","TAURUS ARMAS S.A.","36","Furto de Arma de Fogo","S",1
"2020","02","PR","TOLEDO","Revolver","TAURUS ARMAS S.A.","36","Recuperação de Arma de Fogo","S",1
"2020","02","RJ","BOM JARDIM","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Apostilada no Exercito","N",1
"2020","02","RJ","BOM JARDIM","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","N",1
"2020","02","RJ","NILÓPOLIS","Revolver","TAURUS ARMAS S.A.",".32","Apostilada no Exercito","S",1
"2020","02","RJ","NILÓPOLIS","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2020","02","RJ","NILÓPOLIS","Revolver","TAURUS ARMAS S.A.",".38","Roubo de Arma de Fogo","S",1
"2020","02","RJ","NITERÓI","Pistola","GLOCK GMBH (ÁUSTRIA)",".45","Recuperação de Arma de Fogo","S",1
"2020","02","RJ","RIO DE JANEIRO","Espingarda","BERETTA (PIETRO BERETTA S.P.A.)","12","Apostilada no Exercito","S",1
"2020","02","RJ","RIO DE JANEIRO","Espingarda","BERETTA (PIETRO BERETTA S.P.A.)","12","Recuperação de Arma de Fogo","S",1
"2020","02","RJ","RIO DE JANEIRO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Roubo de Arma de Fogo","S",1
"2020","02","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","S",1
"2020","02","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.",".40","Apostilada no Exercito","S",1
"2020","02","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.",".40","Recuperação de Arma de Fogo","S",1
"2020","02","RJ","RIO DE JANEIRO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RJ","RIO DE JANEIRO","Revolver","TAURUS ARMAS S.A.",".32","Campanha do Desarmamento","S",1
"2020","02","RN","MOSSORÓ","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","RN","MOSSORÓ","Pistola","TAURUS ARMAS S.A.",".40 S&W","Recuperação de Arma de Fogo","S",1
"2020","02","RN","NATAL","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2020","02","RN","NATAL","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RN","NATAL","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",2
"2020","02","RN","NATAL","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2020","02","RN","PARNAMIRIM","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Roubo de Arma de Fogo","S",1
"2020","02","RN","PARNAMIRIM","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2020","02","RN","SÃO FRANCISCO DO OESTE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Recuperação de Arma de Fogo","N",1
"2020","02","RN","SÃO GONÇALO DO AMARANTE","Pistola","TAURUS ARMAS S.A.",".380 ACP","Apostilada no Exercito","S",1
"2020","02","RO","ARIQUEMES","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RO","CACOAL","Pistola","TAURUS ARMAS S.A.",".380 ACP","Furto de Arma de Fogo","N",1
"2020","02","RO","PIMENTA BUENO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Extravio/Perda de Arma de Fogo","N",1
"2020","02","RO","PORTO VELHO","Espingarda","BOITO (E.R. AMANTINO & CIA)","28","Extravio/Perda de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Espingarda","MOSSBERG (O.F. MOSSBERG & SONS)","20","Apreensão de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Espingarda","MOSSBERG (O.F. MOSSBERG & SONS)","20","Recuperação de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Pistola","BERETTA (PIETRO BERETTA S.P.A.)",".25 ACP","Furto de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"2020","02","RO","PORTO VELHO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
